id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
749,"@barikahmed5217","🥰😍","Ugyx19PJxHF5ps21rKB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyx19PJxHF5ps21rKB4AaABAg","2024-02-03 03:46:30",0,"🥰😍","http://www.youtube.com/@barikahmed5217",
750,"@user-ok2rc5lz9r","All favorites songs lyrics ❤❤🥰 on alan, walker","Ugz7HCO9awBO71P00dV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz7HCO9awBO71P00dV4AaABAg","2024-02-03 03:45:09",0,"All favorites songs lyrics ❤❤🥰 on alan, walker","http://www.youtube.com/@user-ok2rc5lz9r",
751,"@jermenkhodaverdian5593","So good 📱💻⌨️⌚️ 17:55","UgxaNMQusk1zO0EOF4R4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxaNMQusk1zO0EOF4R4AaABAg","2024-02-02 22:35:22",0,"So good 📱💻⌨️⌚️ 17:55","http://www.youtube.com/@jermenkhodaverdian5593",
752,"@CharlesAttwood-hl4pc","Nice Songs","Ugy13F0Lx89_O0rw4Hl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy13F0Lx89_O0rw4Hl4AaABAg","2024-02-02 21:52:28",0,"Nice Songs","http://www.youtube.com/@CharlesAttwood-hl4pc",
753,"@gueswendeaugustinnanema2307","It’s the best","UgyldOK2dI0byiuI_7R4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyldOK2dI0byiuI_7R4AaABAg","2024-02-02 12:34:29",0,"It’s the best","http://www.youtube.com/@gueswendeaugustinnanema2307",
754,"@MargaretKamara-ld6bv","I love Alan walker songs 😊","Ugzc_bHg3QyuVf2dhf54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugzc_bHg3QyuVf2dhf54AaABAg","2024-02-02 11:45:24",0,"I love Alan walker songs 😊","http://www.youtube.com/@MargaretKamara-ld6bv",
755,"@user-xz1ku2pq8t","其實我很好奇，為什麼總共30首，會有四個小時多，基本上每一首歌都沒有超過8分鐘以上呀","Ugx1Le5LnIQ27EFjSD94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx1Le5LnIQ27EFjSD94AaABAg","2024-02-02 10:09:13",0,"其實我很好奇，為什麼總共30首，會有四個小時多，基本上每一首歌都沒有超過8分鐘以上呀","http://www.youtube.com/@user-xz1ku2pq8t",
756,"@Izzyjoey","I love your music, Alan Walker","Ugw-1-BrF32tItVGkpl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw-1-BrF32tItVGkpl4AaABAg","2024-02-02 07:26:11",0,"I love your music, Alan Walker","http://www.youtube.com/@Izzyjoey",
757,"@WandaPerry-op6sq","Nice song","Ugzjdt_0Z_00yUpuMqB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugzjdt_0Z_00yUpuMqB4AaABAg","2024-02-02 05:59:39",0,"Nice song","http://www.youtube.com/@WandaPerry-op6sq",
758,"@LeonaGibson-jm7hd","Nice songs","UgxY7KEtvRrWWU59BFt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxY7KEtvRrWWU59BFt4AaABAg","2024-02-02 05:36:20",0,"Nice songs","http://www.youtube.com/@LeonaGibson-jm7hd",
759,"@AffectionateRainbow-nm1dz","👇if u ❤️Alan Walker songs!","UgyypsQRHYyT4qzWDR14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyypsQRHYyT4qzWDR14AaABAg","2024-02-02 01:43:37",0,"👇if u ❤️Alan Walker songs!","http://www.youtube.com/@AffectionateRainbow-nm1dz",
760,"@alishahardwick2764","Alan walker is the goat like Ronaldo","Ugx3doxU7z9PguGqr1d4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx3doxU7z9PguGqr1d4AaABAg","2024-02-01 18:21:47",0,"Alan walker is the goat like Ronaldo","http://www.youtube.com/@alishahardwick2764",
761,"@lMPOSTORYT","PUBG X Alan Walker in my way 😢","Ugxeo2R72hoHsQqey3B4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxeo2R72hoHsQqey3B4AaABAg","2024-02-01 16:31:49",1,"PUBG X Alan Walker in my way 😢","http://www.youtube.com/@lMPOSTORYT",
762,"@lMPOSTORYT","On*","Ugxeo2R72hoHsQqey3B4AaABAg.A-HzpXFYZkWA-Hzqqkrv-K","@lMPOSTORYT",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxeo2R72hoHsQqey3B4AaABAg.A-HzpXFYZkWA-Hzqqkrv-K","2024-02-01 16:32:00",0,"On*","http://www.youtube.com/@lMPOSTORYT",
763,"@josphatkinyua-pn1mp","Nice song","UgyontAlthbJ_XqKuDB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyontAlthbJ_XqKuDB4AaABAg","2024-02-01 13:40:26",1,"Nice song","http://www.youtube.com/@josphatkinyua-pn1mp",
764,"@user-pk1cp7yf9c","yeah","UgyontAlthbJ_XqKuDB4AaABAg.A-HgDFQpIgJA2PKvryydlB","@josphatkinyua-pn1mp",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyontAlthbJ_XqKuDB4AaABAg.A-HgDFQpIgJA2PKvryydlB","2024-04-19 03:33:47",0,"yeah","http://www.youtube.com/@user-pk1cp7yf9c",
765,"@VipinKumar-ud7dt","Ow I am melte❤","UgxCDU06cK32eyuNmfJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxCDU06cK32eyuNmfJ4AaABAg","2024-02-01 11:20:15",0,"Ow I am melte❤","http://www.youtube.com/@VipinKumar-ud7dt",
766,"@KakashiGirl7","Alan, you ur not just a musician.....you are the music to us....we are always with you ❤❤❤❤","UgzbleDfbp9iBRaWhUd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzbleDfbp9iBRaWhUd4AaABAg","2024-02-01 09:55:57",0,"Alan, you ur not just a musician.....you are the music to us....we are always with you ❤❤❤❤","http://www.youtube.com/@KakashiGirl7",
767,"@jadibhabo","This help me do my maths and increase concentration 😊😊❤❤","UgwImSE4DSrJNT4uYqd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwImSE4DSrJNT4uYqd4AaABAg","2024-02-01 09:50:01",0,"This help me do my maths and increase concentration 😊😊❤❤","http://www.youtube.com/@jadibhabo",
768,"@user-lq7xf1qd9v","Kobirenz","UgwF9L5LIGMp3YiT-AV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwF9L5LIGMp3YiT-AV4AaABAg","2024-02-01 01:39:46",0,"Kobirenz","http://www.youtube.com/@user-lq7xf1qd9v",
769,"@adelmarce2227","❤","UgwldwL3uEb5zN8mxFJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwldwL3uEb5zN8mxFJ4AaABAg","2024-01-31 22:20:58",0,"❤","http://www.youtube.com/@adelmarce2227",
770,"@user-gi9wf3vd9w","❤❤❤❤❤😊","UgwXZQHycUW1kfAaHwV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwXZQHycUW1kfAaHwV4AaABAg","2024-01-31 20:06:45",0,"❤❤❤❤❤😊","http://www.youtube.com/@user-gi9wf3vd9w",
771,"@glendaramirez1258","🫠🫠🫠🫠🫠🫠🫠🫠🫠","UgxtYTarRXzmpEDijmJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxtYTarRXzmpEDijmJ4AaABAg","2024-01-31 17:28:16",0,"🫠🫠🫠🫠🫠🫠🫠🫠🫠","http://www.youtube.com/@glendaramirez1258",
772,"@glendaramirez1258","😝😝😝😝😝😝","Ugxy9dR87Jgnx0risTl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxy9dR87Jgnx0risTl4AaABAg","2024-01-31 17:28:00",0,"😝😝😝😝😝😝","http://www.youtube.com/@glendaramirez1258",
773,"@kumaresanr9694","Nice song lyrics","Ugw7ND2-28VqLlfOaGt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw7ND2-28VqLlfOaGt4AaABAg","2024-01-31 06:26:48",0,"Nice song lyrics","http://www.youtube.com/@kumaresanr9694",
774,"@user-gf7pf8fe8y","I love you","UgwyIKudzHiX8YFjCc94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwyIKudzHiX8YFjCc94AaABAg","2024-01-31 05:02:25",0,"I love you","http://www.youtube.com/@user-gf7pf8fe8y",
775,"@HaNguyenthu-ko5py","Bài nào của Alan Walker cx hay","UgxVy5p0m4p0oxx-Ilt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxVy5p0m4p0oxx-Ilt4AaABAg","2024-01-31 03:40:10",0,"Bài nào của Alan Walker cx hay","http://www.youtube.com/@HaNguyenthu-ko5py",
776,"@jus1take","is there anything more upbeat and calming ort cheerful","UgzD1U_1wOXgjlFFrtF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzD1U_1wOXgjlFFrtF4AaABAg","2024-01-31 03:32:06",0,"is there anything more upbeat and calming ort cheerful","http://www.youtube.com/@jus1take",
777,"@jus1take","i love this playlist","Ugxi9VyfIFqk1GZ4sfZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxi9VyfIFqk1GZ4sfZ4AaABAg","2024-01-31 03:31:18",0,"i love this playlist","http://www.youtube.com/@jus1take",
778,"@chechinyu6916","Ont best fan collection 🫵 like this comment👇","UgzFkZMiRkIw7h9CydB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzFkZMiRkIw7h9CydB4AaABAg","2024-01-31 03:24:28",0,"Ont best fan collection 🫵 like this comment👇","http://www.youtube.com/@chechinyu6916",
779,"@shidazieda397","Best music😊😊😊","UgzGBnomWNs5XCbximB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzGBnomWNs5XCbximB4AaABAg","2024-01-31 03:05:07",0,"Best music😊😊😊","http://www.youtube.com/@shidazieda397",
780,"@user-ug8ze1eh3x","My favourite ❤","UgxxU5opaVGqjWIPFil4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxxU5opaVGqjWIPFil4AaABAg","2024-01-31 01:43:14",0,"My favourite ❤","http://www.youtube.com/@user-ug8ze1eh3x",
781,"@ThomasinaCannon","he is the best","UgzEIQUs3X2aoVpIY-14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEIQUs3X2aoVpIY-14AaABAg","2024-01-31 00:04:33",0,"he is the best","http://www.youtube.com/@ThomasinaCannon",
782,"@ElfgirlElfey","You forgot Lily 😔","UgygJszcW06OBUm1g7l4AaABAg","",7,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgygJszcW06OBUm1g7l4AaABAg","2024-01-30 19:53:56",0,"You forgot Lily 😔","http://www.youtube.com/@ElfgirlElfey",
783,"@glendaramirez1258","❤","UgzfehbyHIJbRJnnixp4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzfehbyHIJbRJnnixp4AaABAg","2024-01-30 14:47:04",0,"❤","http://www.youtube.com/@glendaramirez1258",
784,"@jillianrathod3087","❤❤❤❤🎉🎉🎉🎉 Best song ever!","Ugz8oaaWWY12QhxzoYV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz8oaaWWY12QhxzoYV4AaABAg","2024-01-30 06:12:45",0,"❤❤❤❤🎉🎉🎉🎉 Best song ever!","http://www.youtube.com/@jillianrathod3087",
785,"@absalomhaiyo2753","It makes me feel like having a good time 🎉❤❤❤❤❤❤😊","Ugxar5X67c7gFK8h38R4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxar5X67c7gFK8h38R4AaABAg","2024-01-30 05:20:03",0,"It makes me feel like having a good time 🎉❤❤❤❤❤❤😊","http://www.youtube.com/@absalomhaiyo2753",
786,"@TharushaNimsara-mv6ek","😇❤️","UgxLkX9ojCrILzL9ubh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxLkX9ojCrILzL9ubh4AaABAg","2024-01-29 08:44:53",0,"😇❤️","http://www.youtube.com/@TharushaNimsara-mv6ek",
787,"@GanzZFF9","Me supporting Alan Walker until the day I grow up!","Ugz3zabfvTO4VjyX6mR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz3zabfvTO4VjyX6mR4AaABAg","2024-01-29 02:21:07",0,"Me supporting Alan Walker until the day I grow up!","http://www.youtube.com/@GanzZFF9",
788,"@BenSlider","Be the light ❤❤❤","UgztneLHX_21z6Tkvv94AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgztneLHX_21z6Tkvv94AaABAg","2024-01-28 22:14:35",0,"Be the light ❤❤❤","http://www.youtube.com/@BenSlider",
789,"@saqibali8764","My parents love your songs as do I😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤","Ugweq7Z8vicFLTyqKjt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugweq7Z8vicFLTyqKjt4AaABAg","2024-01-28 13:49:23",0,"My parents love your songs as do I😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@saqibali8764",
790,"@saqibali8764","You all are right about Alan Walker song just respect Alan walker as much as you can and I will also try😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉","UgxDAtaD9WKMFkWvSe54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxDAtaD9WKMFkWvSe54AaABAg","2024-01-28 13:43:37",0,"You all are right about Alan Walker song just respect Alan walker as much as you can and I will also try😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉","http://www.youtube.com/@saqibali8764",
791,"@Fahutaxi-ze6wm","subscribe the chanel named ""Alan Walker""","UgzdTcd5PLiEkEdrP4V4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzdTcd5PLiEkEdrP4V4AaABAg","2024-01-28 10:01:20",1,"subscribe the chanel named ""Alan Walker""","http://www.youtube.com/@Fahutaxi-ze6wm",
792,"@Fahutaxi-ze6wm","please pin","UgzdTcd5PLiEkEdrP4V4AaABAg.A-6zy-JWZxRA-7-89Dqscf","@Fahutaxi-ze6wm",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzdTcd5PLiEkEdrP4V4AaABAg.A-6zy-JWZxRA-7-89Dqscf","2024-01-28 10:02:51",0,"please pin","http://www.youtube.com/@Fahutaxi-ze6wm",
793,"@petrajanurova468","Alan walker wears his mask for a very very very kind reason ❤🎉💕 💞","UgzAf5KsjUuhvL0Vfbh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzAf5KsjUuhvL0Vfbh4AaABAg","2024-01-28 08:56:17",0,"Alan walker wears his mask for a very very very kind reason ❤🎉💕 💞","http://www.youtube.com/@petrajanurova468",
794,"@oliviadarmawan9684","I love alan walker so much 😀","UgzdvdLpq8THcq4p6Wx4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzdvdLpq8THcq4p6Wx4AaABAg","2024-01-28 05:46:42",0,"I love alan walker so much 😀","http://www.youtube.com/@oliviadarmawan9684",
795,"@user-qb9zg5dj3e","i lov u alan walkr","UgweIS2VYJx5OLkL0o54AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgweIS2VYJx5OLkL0o54AaABAg","2024-01-28 04:35:39",0,"i lov u alan walkr","http://www.youtube.com/@user-qb9zg5dj3e",
796,"@harjakoustav644","Thank you for give this","UgyYTLBPPacEcKsgxwd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyYTLBPPacEcKsgxwd4AaABAg","2024-01-28 04:23:15",0,"Thank you for give this","http://www.youtube.com/@harjakoustav644",
797,"@thuclinhnguyen9505","❤my sister like these song 🎵 and me ❤","UgxWkOHvBh97PsyDRhV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxWkOHvBh97PsyDRhV4AaABAg","2024-01-28 00:41:50",0,"❤my sister like these song 🎵 and me ❤","http://www.youtube.com/@thuclinhnguyen9505",
798,"@-Natures._.Paws-","These are my childhood songs","UgwAJ3AdfBsGpDRvti14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwAJ3AdfBsGpDRvti14AaABAg","2024-01-27 20:03:49",0,"These are my childhood songs","http://www.youtube.com/@-Natures._.Paws-",
799,"@HeheYaya_id","❤❤❤❤❤❤❤❤❤❤❤❤❤❤","Ugw9Ehjd0JpUfuzIjbh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw9Ehjd0JpUfuzIjbh4AaABAg","2024-01-27 19:16:16",0,"❤❤❤❤❤❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@HeheYaya_id",
800,"@Maximumjams","Literally tears brought to my eyes from 3 seconds into a song","UgwA0Y5joQJvimROXhx4AaABAg","",10,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwA0Y5joQJvimROXhx4AaABAg","2024-01-27 16:44:57",0,"Literally tears brought to my eyes from 3 seconds into a song","http://www.youtube.com/@Maximumjams",
801,"@user-nj7ud9uc6c","Love Alan Walker Love the style of music Can’t get enough of it Want more songs BEST SINGER!","UgyFriq3oQrzZotp_Jl4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyFriq3oQrzZotp_Jl4AaABAg","2024-01-27 15:00:21",1,"Love Alan Walker Love the style of music Can’t get enough of it Want more songs BEST SINGER!","http://www.youtube.com/@user-nj7ud9uc6c",
802,"@HoraceLau-lh5nq","Me tooooooo 👍","UgyFriq3oQrzZotp_Jl4AaABAg.A-4xOGo-d4vA-8jQYSbeci","@user-nj7ud9uc6c",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyFriq3oQrzZotp_Jl4AaABAg.A-4xOGo-d4vA-8jQYSbeci","2024-01-29 02:15:18",0,"Me tooooooo 👍","http://www.youtube.com/@HoraceLau-lh5nq",
803,"@user-db9gy8fs4v","❤❤❤❤❤❤❤","UgwS-5Z8I3tUIUWaJYl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwS-5Z8I3tUIUWaJYl4AaABAg","2024-01-27 13:38:38",0,"❤❤❤❤❤❤❤","http://www.youtube.com/@user-db9gy8fs4v",
804,"@sampathhettiarachchi-tx3bb","I love AlanWalker\'s music it is amazing 💘 you","UgznMJCIYsU-9yNhHzJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgznMJCIYsU-9yNhHzJ4AaABAg","2024-01-26 23:22:08",0,"I love AlanWalker\'s music it is amazing 💘 you","http://www.youtube.com/@sampathhettiarachchi-tx3bb",
805,"@roniearecayos3616","Hi","Ugx0_IQXXNIioTIVmmx4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx0_IQXXNIioTIVmmx4AaABAg","2024-01-26 21:08:10",0,"Hi","http://www.youtube.com/@roniearecayos3616",
806,"@jenelitaabarientos2253","I\'m one fans of Allan walker ❤so","Ugxo99qZMPEaCI-Ofb54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxo99qZMPEaCI-Ofb54AaABAg","2024-01-26 17:56:26",0,"I\'m one fans of Allan walker ❤so","http://www.youtube.com/@jenelitaabarientos2253",
807,"@user-tr1xf8sf7r","Hermano te lu siste 😢","UgwG2UOqUGSyD2EwUHB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwG2UOqUGSyD2EwUHB4AaABAg","2024-01-26 16:51:09",0,"Hermano te lu siste 😢","http://www.youtube.com/@user-tr1xf8sf7r",
808,"@DarshAgrawal-eg9pl","I listen to this vido all the time!!, SO ADDICTING!","UgxzoHPnSCC-BJIu0I94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxzoHPnSCC-BJIu0I94AaABAg","2024-01-26 12:36:45",0,"I listen to this vido all the time!!, SO ADDICTING!","http://www.youtube.com/@DarshAgrawal-eg9pl",
809,"@user-rz5ju8rr1k","Bro lives in a music nutshell that is to much I can’t handle that much tooooooooo much","UgwKJSmZdXLeTQ9DkfR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwKJSmZdXLeTQ9DkfR4AaABAg","2024-01-26 08:33:02",0,"Bro lives in a music nutshell that is to much I can’t handle that much tooooooooo much","http://www.youtube.com/@user-rz5ju8rr1k",
810,"@MarieBishop-nm5wz","Best Best Best........","UgwLWVAuxDkhmBbQfe54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwLWVAuxDkhmBbQfe54AaABAg","2024-01-26 03:41:09",0,"Best Best Best........","http://www.youtube.com/@MarieBishop-nm5wz",
811,"@LesleyMccoll-ti1fn","Amazing song","UgwUmrw_UYwPYoxcC0B4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwUmrw_UYwPYoxcC0B4AaABAg","2024-01-26 03:41:08",0,"Amazing song","http://www.youtube.com/@LesleyMccoll-ti1fn",
812,"@RussellBradberry-ib3xp","Best playlist","UgzoGAgh9WoEhXDM49p4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzoGAgh9WoEhXDM49p4AaABAg","2024-01-26 01:43:49",0,"Best playlist","http://www.youtube.com/@RussellBradberry-ib3xp",
813,"@Dinda.687","I was entertained, thank you very much for making this video, thank you again❤❤❤","UgyEOIgivrl_chvuQg14AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyEOIgivrl_chvuQg14AaABAg","2024-01-26 00:18:58",0,"I was entertained, thank you very much for making this video, thank you again❤❤❤","http://www.youtube.com/@Dinda.687",
814,"@Windakupukupu","I am 42. I like AW😄 like 20th girl...wkwk.....","UgypTNm9TDbL0W1j-_54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgypTNm9TDbL0W1j-_54AaABAg","2024-01-25 20:54:56",0,"I am 42. I like AW😄 like 20th girl...wkwk.....","http://www.youtube.com/@Windakupukupu",
815,"@SINERIOUS11","7:46","Ugwo0uzVEK7_ymWLu7N4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwo0uzVEK7_ymWLu7N4AaABAg","2024-01-25 20:15:12",0,"7:46","http://www.youtube.com/@SINERIOUS11",
816,"@user-kk4dy8si6z","I have never heard better music","Ugy5XABhdxVzxVdfTzl4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy5XABhdxVzxVdfTzl4AaABAg","2024-01-25 19:41:00",0,"I have never heard better music","http://www.youtube.com/@user-kk4dy8si6z",
817,"@gaganapaslia2062","YRea CSS CDs CDs aqqwqqq","UgwIvv3bIWTv4XCLcJ54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwIvv3bIWTv4XCLcJ54AaABAg","2024-01-25 14:54:33",0,"YRea CSS CDs CDs aqqwqqq","http://www.youtube.com/@gaganapaslia2062",
818,"@BalukaEsther","😊😊 very good 👍 👍👍","UgzN21bGNJlrtE7IvFd4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzN21bGNJlrtE7IvFd4AaABAg","2024-01-25 06:35:34",0,"😊😊 very good 👍 👍👍","http://www.youtube.com/@BalukaEsther",
819,"@LindaScott-ki1se","Best song","Ugy49zAtV7ZQKtgpZrV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy49zAtV7ZQKtgpZrV4AaABAg","2024-01-25 04:13:01",0,"Best song","http://www.youtube.com/@LindaScott-ki1se",
820,"@DarleneMurray-vg3ct","well music","UgxJahsZvsQSH2V_mP94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxJahsZvsQSH2V_mP94AaABAg","2024-01-25 04:10:08",0,"well music","http://www.youtube.com/@DarleneMurray-vg3ct",
821,"@youngkokotv2191","wow am in love with tha beats and those lyrics","Ugyt2I_YDmNT3W-eGJ94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyt2I_YDmNT3W-eGJ94AaABAg","2024-01-25 04:01:25",0,"wow am in love with tha beats and those lyrics","http://www.youtube.com/@youngkokotv2191",
822,"@FrancisMcgraw","Amazing music","Ugy_iCMFizQjdmm9EG54AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy_iCMFizQjdmm9EG54AaABAg","2024-01-25 03:56:02",0,"Amazing music","http://www.youtube.com/@FrancisMcgraw",
823,"@NehaRitu-hn6yp","I love this song😘😍","UgxnomyFL1JqdK6yI414AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxnomyFL1JqdK6yI414AaABAg","2024-01-25 03:26:37",0,"I love this song😘😍","http://www.youtube.com/@NehaRitu-hn6yp",
824,"@EmilieChapman-rw4wp","Best song","UgzR-5hWp9KeqqT5uN54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzR-5hWp9KeqqT5uN54AaABAg","2024-01-25 02:39:21",0,"Best song","http://www.youtube.com/@EmilieChapman-rw4wp",
825,"@sonamdukpa","nice collection","Ugz8PqZPai8ZsZ2jk-94AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz8PqZPai8ZsZ2jk-94AaABAg","2024-01-24 11:16:16",0,"nice collection","http://www.youtube.com/@sonamdukpa",
826,"@user-uk6qb2zw2z","las canciones de alan walker siempre me ara feliz en momentos dificiles son las mejores 🤩❤❤❤❤❤❤❤","Ugx_r2g0fHaXh_JbImx4AaABAg","",30,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx_r2g0fHaXh_JbImx4AaABAg","2024-01-24 08:37:02",0,"las canciones de alan walker siempre me ara feliz en momentos dificiles son las mejores 🤩❤❤❤❤❤❤❤","http://www.youtube.com/@user-uk6qb2zw2z",
827,"@FrederickandNathan","We are having an party 🎉😊🎉","UgyshovMcEK9akcxDAh4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyshovMcEK9akcxDAh4AaABAg","2024-01-24 04:01:13",0,"We are having an party 🎉😊🎉","http://www.youtube.com/@FrederickandNathan",
828,"@FrederickandNathan","This is cool 😎","UgxVHsfdRjP1cQwYE494AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxVHsfdRjP1cQwYE494AaABAg","2024-01-24 03:59:48",0,"This is cool 😎","http://www.youtube.com/@FrederickandNathan",
